,Make,Model,Variant,Ex-Showroom_Price,City_Mileage,Cylinders,Highway_Mileage,Drivetrain,Emission_Norm,Fuel_Type,Body_Type,Kerb_Weight,Gears,Ground_Clearance,Power_Steering,Power,Doors,Type,Audiosystem,Aux-in_Compatibility,Boot_Space,Child_Safety_Locks,Number_of_Airbags
124,Hyundai,Elite I20,Magna Plus Crdi,770803,18.4,4.0,22.54,FWD (Front Wheel Drive),BS IV,Diesel,Hatchback,1510,6,170.0,Electric Power,90PS@4000rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,285,Yes,2.0
125,Hyundai,Elite I20,Sportz Plus,721693,13.3,4.0,18.5,FWD (Front Wheel Drive),BS IV,Petrol,Hatchback,1060,5,170.0,Electric Power,84PS@6000rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,285,Yes,2.0
126,Hyundai,Elite I20,Sportz Plus Crdi Dual Tone,876103,18.4,4.0,22.54,FWD (Front Wheel Drive),BS IV,Diesel,Hatchback,1515,6,170.0,Electric Power,90PS@4000rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,285,Yes,2.0
127,Hyundai,Elite I20,Asta (O) 1.2,808993,13.3,4.0,18.5,FWD (Front Wheel Drive),BS IV,Petrol,Hatchback,1515,5,170.0,Electric Power,84PS@6000rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,285,Yes,6.0
128,Hyundai,Elite I20,Asta (O) Crdi,934003,18.4,4.0,22.5,FWD (Front Wheel Drive),BS IV,Diesel,Hatchback,1515,6,170.0,Electric Power,90PS@4000rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,285,Yes,6.0
129,Hyundai,Elite I20,Asta (O) Cvt,920993,13.3,4.0,18.6,FWD (Front Wheel Drive),BS IV,Petrol,Hatchback,1066,5,170.0,Electric Power,83PS@6000rpm,5.0,Automatic,CD Player with USB & Aux-in,Yes,285,Yes,2.0
130,Hyundai,Elite I20,Sportz Plus Dual Tone,751693,13.3,4.0,18.5,FWD (Front Wheel Drive),BS IV,Petrol,Hatchback,1060,5,170.0,Electric Power,84PS@6000rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,285,Yes,2.0
131,Hyundai,Elite I20,Sportz Plus Cvt,831693,13.3,4.0,18.5,FWD (Front Wheel Drive),BS IV,Petrol,Hatchback,1060,5,170.0,Electric Power,84PS@6000rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,285,Yes,2.0
132,Hyundai,Elite I20,Sportz Plus Crdi,846103,18.4,4.0,22.54,FWD (Front Wheel Drive),BS IV,Diesel,Hatchback,1515,6,170.0,Electric Power,90PS@4000rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,285,Yes,2.0
133,Hyundai,Aura,E 1.2 Petrol,579900,18.4,4.0,22.54,FWD (Front Wheel Drive),BS VI,Petrol,Sedan,1515,5,170.0,Electric Power,83PS@6000rpm,5.0,Manual,Not on offer,Yes,285,Yes,2.0
134,Hyundai,Aura,S 1.2 Petrol,655900,18.4,4.0,22.54,FWD (Front Wheel Drive),BS VI,Petrol,Sedan,1515,5,170.0,Electric Power,83PS@6000rpm,5.0,Manual,USB & Aux-in,Yes,285,Yes,2.0
135,Hyundai,Aura,S 1.2 Amt Petrol,705800,18.4,4.0,22.54,FWD (Front Wheel Drive),BS VI,Petrol,Sedan,1515,5,170.0,Electric Power,83PS@6000rpm,5.0,Automatic,USB & Aux-in,Yes,285,Yes,2.0
136,Hyundai,Aura,Sx 1.2 Petrol,729900,18.4,4.0,22.54,FWD (Front Wheel Drive),BS VI,Petrol,Sedan,1515,5,170.0,Electric Power,83PS@6000rpm,5.0,Manual,USB & Aux-in,Yes,285,Yes,2.0
137,Hyundai,Aura,Sx Plus 1.2 Amt Petrol,804800,18.4,4.0,22.54,FWD (Front Wheel Drive),BS VI,Petrol,Sedan,1515,5,170.0,Electric Power,83PS@6000rpm,5.0,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,285,Yes,2.0
138,Hyundai,Aura,Sx (O) 1.2 Petrol,785900,18.4,4.0,22.54,FWD (Front Wheel Drive),BS VI,Petrol,Sedan,1515,5,170.0,Electric Power,83PS@6000rpm,5.0,Manual,CD/MP3/DVD Player with USB & Aux-in,Yes,285,Yes,2.0
139,Hyundai,Aura,S 1.2 Cng Petrol (Cng +,728900,18.4,4.0,20.5,FWD (Front Wheel Drive),BS VI,CNG + Petrol,Sedan,1515,5,170.0,Electric Power,69PS@6000rpm,5.0,Manual,USB & Aux-in,Yes,285,Yes,2.0
140,Hyundai,Aura,Sx Plus 1.0 Petrol,854900,18.4,4.0,20.5,FWD (Front Wheel Drive),BS VI,Petrol,Sedan,1515,5,170.0,Electric Power,100PS@6000rpm,5.0,Manual,CD/MP3/DVD Player with USB & Aux-in,Yes,285,Yes,2.0
141,Hyundai,Aura,S 1.2 Diesel,773800,18.4,4.0,20.5,FWD (Front Wheel Drive),BS VI,Diesel,Sedan,1515,5,170.0,Electric Power,75PS@4000rpm,5.0,Manual,USB & Aux-in,Yes,285,Yes,2.0
142,Hyundai,Aura,S 1.2 Amt Diesel,823700,18.4,4.0,20.5,FWD (Front Wheel Drive),BS VI,Diesel,Sedan,1515,5,170.0,Electric Power,75PS@4000rpm,5.0,Automatic,USB & Aux-in,Yes,285,Yes,2.0
143,Hyundai,Aura,Sx Plus 1.2 Amt Diesel,922700,18.4,4.0,20.5,FWD (Front Wheel Drive),BS VI,Diesel,Sedan,1515,5,170.0,Electric Power,75PS@4000rpm,5.0,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,285,Yes,2.0
144,Hyundai,Aura,Sx (O) 1.2 Diesel,903800,18.4,4.0,20.5,FWD (Front Wheel Drive),BS VI,Diesel,Sedan,1515,5,170.0,Electric Power,75PS@4000rpm,5.0,Manual,CD/MP3/DVD Player with USB & Aux-in,Yes,285,Yes,2.0
145,Volkswagen,Polo,Trendline 1.0L (P),582000,14.0,3.0,16.0,FWD (Front Wheel Drive),BS IV,Petrol,Hatchback,1033,5,165.0,Electric Power,76PS@6200RPM,5.0,Manual,Not on offer,Yes,280,Yes,2.0
146,Volkswagen,Polo,Comfortline 1.0 (P),676500,14.0,3.0,16.0,FWD (Front Wheel Drive),BS IV,Petrol,Hatchback,1049,5,165.0,Electric Power,76PS@6200RPM,5.0,Manual,CD Player with USB & Aux-in,Yes,280,Yes,2.0
147,Volkswagen,Polo,Highline Plus 1.0 (P),776500,14.0,3.0,16.0,FWD (Front Wheel Drive),BS IV,Petrol,Hatchback,1053,5,165.0,Electric Power,76PS@6200RPM,5.0,Manual,CD Player with USB & Aux-in,Yes,280,Yes,2.0
148,Volkswagen,Polo,Trendline 1.5L (D),734500,19.0,4.0,20.0,FWD (Front Wheel Drive),BS IV,Diesel,Hatchback,1033,5,165.0,Electric Power,90PS@4200rpm,5.0,Manual,Not on offer,Yes,280,Yes,2.0
149,Volkswagen,Polo,Comfortline 1.5 (D),851500,19.0,4.0,20.0,FWD (Front Wheel Drive),BS IV,Diesel,Hatchback,1142,5,165.0,Electric Power,90PS@4200rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,280,Yes,2.0
150,Volkswagen,Polo,Highline Plus 1.5 (D),931500,19.0,4.0,20.0,FWD (Front Wheel Drive),BS IV,Diesel,Hatchback,1158,5,165.0,Electric Power,90PS@4200rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,280,Yes,2.0
151,Volkswagen,Polo,Gt Tsi,976000,17.0,4.0,17.0,FWD (Front Wheel Drive),BS IV,Petrol,Hatchback,1109,7,165.0,Electric Power,105PS@5000rpm,5.0,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,280,Yes,2.0
152,Volkswagen,Polo,Gt Tdi,988500,19.0,4.0,19.0,FWD (Front Wheel Drive),BS IV,Diesel,Hatchback,1148,5,165.0,Electric Power,110PS@4400rpm,5.0,Manual,CD/MP3/DVD Player with USB & Aux-in,Yes,250,Yes,2.0
153,Maruti Suzuki,Dzire,Lxi,582613,16.3,4.0,19.0,FWD (Front Wheel Drive),BS IV,Petrol,Sedan,860,5,163.0,Electric Power,84.3PS@6000rpm,4.0,Manual,Not on offer,Yes,378,Yes,2.0
154,Maruti Suzuki,Dzire,Vxi,673112,16.3,4.0,19.0,FWD (Front Wheel Drive),BS IV,Petrol,Sedan,872,5,163.0,Electric Power,84.3PS@6000rpm,4.0,Manual,Not on offer,Yes,378,Yes,2.0
155,Maruti Suzuki,Dzire,Ldi,666622,28.4,4.0,19.0,FWD (Front Wheel Drive),BS IV,Diesel,Sedan,955,5,163.0,Electric Power,75PS@4000rpm,4.0,Manual,Not on offer,Yes,378,Yes,2.0
156,Maruti Suzuki,Dzire,Zxi,732113,16.3,4.0,19.0,FWD (Front Wheel Drive),BS IV,Petrol,Sedan,882,5,163.0,Electric Power,84.3PS@6000rpm,4.0,Manual,Not on offer,Yes,378,Yes,2.0
157,Maruti Suzuki,Dzire,Vdi,757622,28.4,4.0,19.0,FWD (Front Wheel Drive),BS IV,Diesel,Sedan,967,5,163.0,Electric Power,75PS@4000rpm,4.0,Manual,Not on offer,Yes,378,Yes,2.0
158,Maruti Suzuki,Dzire,Vxi Amt,720112,16.3,4.0,19.0,FWD (Front Wheel Drive),BS IV,Petrol,Sedan,872,4,163.0,Electric Power,84.3PS@6000rpm,4.0,Automatic,Not on offer,Yes,378,Yes,2.0
159,Maruti Suzuki,Dzire,Zdi Amt,863122,28.4,4.0,19.0,FWD (Front Wheel Drive),BS IV,Diesel,Sedan,978,5,163.0,Electric Power,75PS@4000rpm,4.0,Automatic,Not on offer,Yes,378,Yes,2.0
160,Maruti Suzuki,Dzire,Zdi,816622,28.4,4.0,19.0,FWD (Front Wheel Drive),BS IV,Diesel,Sedan,978,5,163.0,Electric Power,75PS@4000rpm,4.0,Manual,Not on offer,Yes,378,Yes,2.0
161,Maruti Suzuki,Dzire,Zxi Plus,821613,16.3,4.0,19.0,FWD (Front Wheel Drive),BS IV,Petrol,Sedan,895,5,163.0,Electric Power,84.3PS@6000rpm,4.0,Manual,Not on offer,Yes,378,Yes,2.0
162,Maruti Suzuki,Dzire,Zxi At,779113,16.3,4.0,19.0,FWD (Front Wheel Drive),BS IV,Petrol,Sedan,882,5,163.0,Electric Power,84.3PS@6000rpm,4.0,Automatic,Not on offer,Yes,378,Yes,2.0
163,Maruti Suzuki,Dzire,Zxi Plus Amt,868613,16.3,4.0,19.0,FWD (Front Wheel Drive),BS IV,Petrol,Sedan,990,5,163.0,Electric Power,84.3PS@6000rpm,4.0,Automatic,Not on offer,Yes,378,Yes,2.0
164,Maruti Suzuki,Dzire,Zdi Plus,906122,28.4,4.0,19.0,FWD (Front Wheel Drive),BS IV,Diesel,Sedan,895,5,163.0,Electric Power,75PS@4000rpm,4.0,Manual,Not on offer,Yes,378,Yes,2.0
165,Maruti Suzuki,Dzire,Vdi Amt,804622,28.4,4.0,19.0,FWD (Front Wheel Drive),BS IV,Diesel,Sedan,967,5,163.0,Electric Power,75PS@4000rpm,4.0,Automatic,Not on offer,Yes,378,Yes,2.0
166,Maruti Suzuki,Dzire,Zdi Plus Amt,952622,28.4,4.0,19.0,FWD (Front Wheel Drive),BS IV,Diesel,Sedan,990,5,163.0,Electric Power,75PS@4000rpm,4.0,Automatic,Not on offer,Yes,378,Yes,2.0
167,Ford,Freestyle,1.5L Tdci Ambiente,676400,28.4,4.0,19.0,FWD (Front Wheel Drive),BS IV,Diesel,Crossover,1062,5,190.0,Electric Power,100PS@3750RPM,5.0,Manual,Not on offer,Yes,257,Yes,2.0
168,Ford,Freestyle,1.5L Tdci Titanium,790900,28.4,4.0,19.0,FWD (Front Wheel Drive),BS IV,Diesel,Hatchback,1074,5,190.0,Electric Power,100PS@3750RPM,5.0,Manual,CD Player with USB & Aux-in,Yes,257,Yes,2.0
169,Ford,Freestyle,1.5L Tdci Titanium Plus,836400,28.4,4.0,19.0,FWD (Front Wheel Drive),BS IV,Diesel,Hatchback,1080,5,190.0,Electric Power,100PS@3750RPM,5.0,Manual,CD Player with USB & Aux-in,Yes,257,Yes,6.0
170,Ford,Freestyle,1.2L Ti-Vct Ambiente,591400,28.4,3.0,19.0,FWD (Front Wheel Drive),BS IV,Petrol,Hatchback,1026,5,190.0,Electric Power,96PS@6500rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,257,Yes,2.0
171,Ford,Freestyle,1.2L Ti-Vct Titanium,721400,28.4,3.0,19.0,FWD (Front Wheel Drive),BS IV,Petrol,Hatchback,1038,5,190.0,Electric Power,96PS@6500rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,257,Yes,2.0
172,Ford,Freestyle,1.2L Ti-Vct Titanium Plus,756400,28.4,3.0,19.0,FWD (Front Wheel Drive),BS IV,Petrol,Hatchback,1044,5,190.0,Electric Power,96PS@6500rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,257,Yes,6.0
173,Ford,Freestyle,1.2L Ti-Vct Trend Plus,681400,28.4,3.0,19.0,FWD (Front Wheel Drive),BS IV,Petrol,Crossover,1032,5,190.0,Electric Power,96PS@6500rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,257,Yes,2.0
174,Ford,Freestyle,1.5L Tdci Trend Plus,745900,28.4,3.0,19.0,FWD (Front Wheel Drive),BS IV,Diesel,Crossover,1068,5,190.0,Electric Power,100PS@3750RPM,5.0,Manual,CD Player with USB & Aux-in,Yes,257,Yes,2.0
175,Volkswagen,Ameo,Trendline 1.5L Tdi,711500,15.3,3.0,21.66,FWD (Front Wheel Drive),BS IV,Diesel,Sedan,1044,5,165.0,Electric Power,110PS@4400rpm,4.0,Manual,Not on offer,Yes,330,Yes,2.0
176,Volkswagen,Ameo,Comfortline 1.5L Tdi,810500,15.3,3.0,21.66,FWD (Front Wheel Drive),BS IV,Diesel,Sedan,1044,5,165.0,Electric Power,110PS@4400rpm,4.0,Manual,CD Player with USB & Aux-in,Yes,330,Yes,2.0
177,Volkswagen,Ameo,Highline Plus 1.5L Tdi Dsg,999900,15.3,3.0,21.73,FWD (Front Wheel Drive),BS IV,Diesel,Sedan,1184,7,165.0,Electric Power,110PS@4400rpm,4.0,Automatic,CD Player with USB & Aux-in,Yes,330,Yes,2.0
178,Volkswagen,Ameo,Highline Plus 1.5L Tdi,925500,15.3,3.0,21.66,FWD (Front Wheel Drive),BS IV,Diesel,Sedan,1044,7,165.0,Electric Power,110PS@4400rpm,4.0,Manual,CD Player with USB & Aux-in,Yes,330,Yes,2.0
179,Volkswagen,Ameo,Trendline 1.0L,594000,15.3,3.0,21.66,FWD (Front Wheel Drive),BS IV,Petrol,Sedan,1027,5,165.0,Electric Power,76PS@6200RPM,4.0,Manual,Not on offer,Yes,330,Yes,2.0
180,Volkswagen,Ameo,Comfortline 1.0L,665000,15.3,3.0,21.66,FWD (Front Wheel Drive),BS IV,Petrol,Sedan,1039,5,165.0,Electric Power,76PS@6200RPM,4.0,Manual,USB & Aux-in,Yes,330,Yes,2.0
181,Volkswagen,Ameo,Highline Plus 1.0L,799900,15.3,3.0,21.66,FWD (Front Wheel Drive),BS IV,Petrol,Sedan,1050,5,165.0,Electric Power,76PS@6200RPM,4.0,Manual,USB & Aux-in,Yes,330,Yes,2.0
182,Volkswagen,Ameo,Gt Line Tdi Dsg,999900,15.3,3.0,21.73,FWD (Front Wheel Drive),BS IV,Diesel,Sedan,1184,7,165.0,Electric Power,110PS@4400rpm,4.0,Automatic,CD Player with USB & Aux-in,Yes,330,Yes,2.0
196,Toyota,Platinum Etios,G,627100,13.6,4.0,16.3,FWD (Front Wheel Drive),BS IV,Petrol,Sedan,935,5,170.0,Electric Power,90PS@5600rpm,4.0,Manual,Not on offer,Yes,592,Yes,2.0
197,Toyota,Platinum Etios,V,718600,13.6,4.0,16.7,FWD (Front Wheel Drive),BS IV,Petrol,Sedan,935,5,170.0,Electric Power,90PS@5600rpm,4.0,Manual,CD Player with USB & Aux-in,Yes,592,Yes,2.0
198,Toyota,Platinum Etios,Gd,734700,20.32,4.0,23.59,FWD (Front Wheel Drive),BS IV,Diesel,Sedan,1020,5,170.0,Electric Power,68PS@3800rpm,4.0,Manual,Not on offer,Yes,592,Yes,2.0
199,Toyota,Platinum Etios,Vd,828600,20.3,4.0,23.6,FWD (Front Wheel Drive),BS IV,Diesel,Sedan,1020,5,170.0,Electric Power,68PS@3800rpm,4.0,Manual,CD Player with USB & Aux-in,Yes,592,Yes,2.0
200,Toyota,Platinum Etios,Vxd,888400,20.32,4.0,23.08,FWD (Front Wheel Drive),BS IV,Diesel,Sedan,1020,5,170.0,Electric Power,68PS@3800rpm,4.0,Manual,CD Player with USB & Aux-in,Yes,592,Yes,2.0
201,Toyota,Platinum Etios,Vx,778400,13.6,4.0,16.3,FWD (Front Wheel Drive),BS IV,Petrol,Sedan,990,5,170.0,Hydraulic Power,90PS@5600rpm,4.0,Manual,CD Player with USB & Aux-in,Yes,592,Yes,2.0
202,Toyota,Platinum Etios,Gx,689600,13.6,4.0,16.3,FWD (Front Wheel Drive),BS IV,Petrol,Sedan,935,5,170.0,Electric Power,90PS@5600rpm,4.0,Manual,Not on offer,Yes,592,Yes,2.0
203,Toyota,Platinum Etios,Gxd,799600,20.3,4.0,23.6,FWD (Front Wheel Drive),BS IV,Diesel,Sedan,1020,5,170.0,Electric Power,68PS@3800rpm,4.0,Manual,CD Player with USB & Aux-in,Yes,592,Yes,2.0
204,Toyota,Platinum Etios,Vxd Limited Edition,913400,20.32,4.0,23.08,FWD (Front Wheel Drive),BS IV,Diesel,Sedan,1020,5,170.0,Electric Power,68PS@3800rpm,4.0,Manual,CD Player with USB & Aux-in,Yes,592,Yes,2.0
205,Toyota,Platinum Etios,Vx Limited Edition,803400,13.6,4.0,16.3,FWD (Front Wheel Drive),BS IV,Petrol,Sedan,990,5,170.0,Hydraulic Power,90PS@5600rpm,4.0,Manual,CD Player with USB & Aux-in,Yes,592,Yes,2.0
206,Toyota,Etios Cross,V,802000,15.0,4.0,16.0,FWD (Front Wheel Drive),BS IV,Petrol,Hatchback,950,5,174.0,Electric Power,90PS@5600rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,251,Yes,2.0
207,Toyota,Etios Cross,G,650000,16.78,4.0,16.0,FWD (Front Wheel Drive),BS IV,Petrol,Hatchback,935,5,174.0,Electric Power,80PS@5600rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,251,Yes,2.0
208,Toyota,Etios Cross,Vd,797500,18.1,4.0,22.5,FWD (Front Wheel Drive),BS IV,Diesel,Hatchback,1030,5,174.0,Electric Power,68PS@3800rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,251,Yes,2.0
209,Toyota,Etios Cross,Gd,766000,18.1,4.0,22.5,FWD (Front Wheel Drive),BS IV,Diesel,Hatchback,1015,5,174.0,Electric Power,68PS@3800rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,251,Yes,2.0
210,Toyota,Etios Cross,1.2 X Edition,668500,16.78,4.0,22.5,FWD (Front Wheel Drive),BS IV,Petrol,Hatchback,935,5,174.0,Electric Power,80PS@5600rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,251,Yes,2.0
211,Toyota,Etios Cross,1.4 X Edition,816000,18.1,4.0,22.5,FWD (Front Wheel Drive),BS IV,Diesel,Hatchback,1015,5,174.0,Electric Power,68PS@3800rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,251,Yes,2.0
212,Mahindra,Verito Vibe,D2,657628,18.0,4.0,20.08,FWD (Front Wheel Drive),BS IV,Diesel,Hatchback,1155,5,172.0,Yes,65PS@4000rpm,5.0,Manual,Not on offer,Yes,330,Yes,2.0
213,Mahindra,Verito Vibe,D4,685729,18.0,4.0,20.08,FWD (Front Wheel Drive),BS IV,Diesel,Hatchback,1155,5,172.0,Yes,65PS@4000rpm,5.0,Manual,Not on offer,Yes,330,Yes,2.0
214,Mahindra,Verito Vibe,D6,750428,18.0,4.0,20.08,FWD (Front Wheel Drive),BS IV,Diesel,Hatchback,1155,5,172.0,Yes,65PS@4000rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,330,Yes,1.0
215,Fiat,Urban Cross,1.3 Multijet Active,677618,20.0,4.0,20.08,FWD (Front Wheel Drive),BS IV,Diesel,Crossover,1210,5,205.0,Hydraulic Power,93PS@4000RPM,5.0,Manual,CD/MP3/DVD Player with USB & Aux-in,Yes,330,Yes,1.0
216,Fiat,Urban Cross,1.3 Multijet Dynamic,739074,20.0,4.0,20.08,FWD (Front Wheel Drive),BS IV,Diesel,Crossover,1215,5,205.0,Hydraulic Power,93PS@4000RPM,5.0,Manual,CD/MP3/DVD Player with USB & Aux-in,Yes,330,Yes,1.0
217,Fiat,Urban Cross,1.4 T-Jet Emotion,977516,17.0,4.0,20.08,FWD (Front Wheel Drive),BS IV,Petrol,Crossover,1215,5,205.0,Hydraulic Power,140ps@5500rpm,5.0,Manual,CD/MP3/DVD Player with USB & Aux-in,Yes,330,Yes,2.0
218,Fiat,Urban Cross,1.3 Multijet Emotion,810211,20.0,4.0,20.08,FWD (Front Wheel Drive),BS IV,Diesel,Crossover,1215,5,205.0,Hydraulic Power,93PS@4000RPM,5.0,Manual,CD/MP3/DVD Player with USB & Aux-in,Yes,330,Yes,2.0
219,Toyota,Glanza,G Hybrid,721900,20.0,4.0,20.08,FWD (Front Wheel Drive),BS VI,Petrol,Hatchback,910,5,205.0,Electric Power,89PS@6000 rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,339,Yes,2.0
220,Toyota,Glanza,V,758200,20.0,4.0,20.08,FWD (Front Wheel Drive),BS VI,Petrol,Hatchback,890,5,205.0,Electric Power,82PS@6000 rpm,5.0,Manual,CD/MP3/DVD Player with USB & Aux-in,Yes,339,Yes,2.0
221,Toyota,Glanza,G Cvt,829900,20.0,4.0,20.08,FWD (Front Wheel Drive),BS VI,Petrol,Hatchback,935,5,205.0,Electric Power,82PS@6000 rpm,5.0,CVT,CD Player with USB & Aux-in,Yes,339,Yes,2.0
222,Toyota,Glanza,V Cvt,890200,20.0,4.0,20.08,FWD (Front Wheel Drive),BS VI,Petrol,Hatchback,935,5,205.0,"Electric Power, Hydraulic Power",82PS@6000 rpm,5.0,CVT,CD/MP3/DVD Player with USB & Aux-in,Yes,339,Yes,2.0
223,Toyota,Glanza,G Mt,697900,20.0,4.0,20.08,FWD (Front Wheel Drive),BS VI,Petrol,Hatchback,935,5,205.0,Electric Power,82PS@6000 rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,339,Yes,2.0
224,Fiat,Avventura,Multijet Dynamic,796132,11.2,4.0,20.5,FWD (Front Wheel Drive),BS IV,Diesel,Crossover,1245,5,205.0,Hydraulic Power,93PS@4000RPM,5.0,Manual,CD Player with USB & Aux-in,Yes,280,Yes,2.0
225,Fiat,Avventura,Multijet Active,711801,11.2,4.0,20.5,FWD (Front Wheel Drive),BS IV,Diesel,Crossover,1240,5,205.0,Hydraulic Power,93PS@4000RPM,5.0,Manual,Not on offer,Yes,280,Yes,2.0
226,Fiat,Avventura,Multijet Emotion,876341,11.2,4.0,20.5,FWD (Front Wheel Drive),BS IV,Diesel,Crossover,1255,5,205.0,Hydraulic Power,93PS@4000RPM,5.0,Manual,CD/MP3/DVD Player with USB & Aux-in,Yes,280,Yes,2.0
227,Honda,Jazz,V Petrol,745000,11.3,4.0,20.5,FWD (Front Wheel Drive),BS IV,Petrol,Hatchback,1042,5,165.0,Electric Power,90PS@6000rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,354,Yes,2.0
228,Honda,Jazz,Vx Cvt,909000,11.3,4.0,20.5,FWD (Front Wheel Drive),BS IV,Petrol,Hatchback,1066,5,165.0,Electric Power,90PS@6000rpm,5.0,Automatic,CD Player with USB & Aux-in,Yes,354,Yes,2.0
229,Honda,Jazz,Vx Petrol,789000,11.3,4.0,20.5,FWD (Front Wheel Drive),BS IV,Petrol,Hatchback,1044,5,165.0,Electric Power,90PS@6000rpm,5.0,Manual,CD/MP3/DVD Player with USB & Aux-in,Yes,354,Yes,2.0
230,Honda,Jazz,V Cvt,865000,11.3,4.0,20.5,FWD (Front Wheel Drive),BS IV,Petrol,Hatchback,1064,5,165.0,Electric Power,90PS@6000rpm,5.0,Automatic,CD Player with USB & Aux-in,Yes,354,Yes,2.0
231,Honda,Jazz,S Diesel,816500,12.0,4.0,20.5,FWD (Front Wheel Drive),BS IV,Diesel,Hatchback,1139,6,165.0,Electric Power,100PS@3600rpm,5.0,Manual,USB & Aux-in,Yes,354,Yes,2.0
232,Honda,Jazz,V Diesel,896500,12.0,4.0,20.5,FWD (Front Wheel Drive),BS IV,Diesel,Hatchback,1146,6,165.0,Electric Power,100PS@3600rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,354,Yes,2.0
233,Honda,Jazz,Vx Diesel,940500,12.0,4.0,20.5,FWD (Front Wheel Drive),BS IV,Diesel,Hatchback,1155,6,165.0,Electric Power,100PS@3600rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,354,Yes,2.0
234,Honda,Jazz,Exclusive Edition Cvt,928000,12.0,4.0,20.5,FWD (Front Wheel Drive),BS IV,Petrol,Hatchback,1066,5,165.0,Electric Power,89 bhp@6000rpm,5.0,Automatic,CD Player with USB & Aux-in,Yes,354,Yes,2.0
235,Jeep,Compass Trailhawk,2.0 Trailhawk 4X4 At,2680000,12.0,4.0,20.5,AWD (All Wheel Drive),BS VI,Diesel,SUV,1654,9,165.0,Hydraulic Power,173PS@3750rpm,5.0,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,438,Yes,6.0
236,Jeep,Compass Trailhawk,2.0 Trailhawk (O) 4X4 At,2760000,12.0,4.0,20.5,AWD (All Wheel Drive),BS VI,Diesel,SUV,1654,9,165.0,Hydraulic Power,173PS@3750rpm,5.0,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,438,Yes,6.0
237,Isuzu,Mu-X,4X2,2734834,13.8,4.0,13.8,RWD (Rear Wheel Drive),BS IV,Diesel,SUV,1654,5,220.0,Electric Power,177PS@3600rpm,5.0,Automatic,DVD Player with USB & Aux-in,Yes,438,Yes,2.0
238,Isuzu,Mu-X,4X4,2931534,13.8,4.0,13.8,AWD (All Wheel Drive),BS IV,Diesel,SUV,1654,5,220.0,Electric Power,177PS@3600rpm,5.0,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,438,Yes,2.0
239,Mahindra,Alturas G4,2Wd At,2770150,13.8,4.0,13.8,FWD (Front Wheel Drive),BS IV,Diesel,SUV,1654,7,220.0,Electric Power,178bhp@400rpm,5.0,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,438,Yes,2.0
240,Mahindra,Alturas G4,4Wd At,3070150,13.8,4.0,13.8,4WD,BS IV,Diesel,SUV,1654,7,220.0,Electric Power,178Bhp @ 4000,5.0,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,438,Yes,9.0
241,Volkswagen,Tiguan,Comfortline 2.0L Tdi Amt,2814500,13.8,4.0,13.8,AWD (All Wheel Drive),BS IV,Diesel,SUV,1720,8,149.0,Electric Power,141PS@4000rpm,5.0,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,615,Yes,6.0
242,Volkswagen,Tiguan,Highline 2.0L Tdi Amt,3153500,13.8,4.0,13.8,AWD (All Wheel Drive),BS IV,Diesel,SUV,1720,8,149.0,Electric Power,141PS@4000rpm,5.0,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,615,Yes,6.0
243,Honda,Cr-V,2Wd Petrol Cvt,2827001,13.8,4.0,13.8,FWD (Front Wheel Drive),BS IV,Petrol,SUV,1720,7,198.0,Electric Power,154PS@6500rpm,5.0,Automatic,CD Player with USB & Aux-in,Yes,522,Yes,6.0
